R0,amplitude,gamma,mu,sigma,rho,psi,iota,S_0,E_0,R_0,I_0,spanLogLik,LogLik
43.47940536,0.489800365,73.05,0.276924624,45.66,0.666131909,0.348874092,1.27783409,0.001980971,8.86E-07,0.998017999,1.44E-07,35.61080224,-3904.999325
29.45903386,0.468134147,73.05,0.013715376,45.66,0.415616309,0.429132082,7.007440641,0.954055707,0.036671376,0.009184299,8.86E-05,17.40209206,-3905.064867
49.04472823,0.494560595,73.05,0.391514789,45.66,0.787509609,0.354836447,0.828878651,0.000956267,0.000211211,0.994674011,0.004158511,65.97863958,-3905.12887
28.79583326,0.498973505,73.05,0.003607869,45.66,0.44411396,0.365089332,8.360239705,0.008257498,2.18E-12,0.051404302,0.9403382,19.19439831,-3905.138494
48.54596944,0.546436171,73.05,0.385986252,45.66,0.797311278,0.372910231,3.465465125,4.16E-05,3.73E-07,0.911882925,0.088075139,30.30227028,-3905.149464
29.24966059,0.491517031,73.05,0.010479352,45.66,0.431305299,0.388174939,6.166002854,0.00020163,3.61E-06,0.999681472,0.000113292,23.95251611,-3905.202817
44.29132981,0.539608032,73.05,0.28014007,45.66,0.649280443,0.363990983,2.798614854,0.999855573,1.33E-07,0.000141789,2.51E-06,32.76822386,-3905.205559
39.55899466,0.496096582,73.05,0.207450174,45.66,0.617864246,0.330442552,3.665316971,0.931728246,2.64E-12,0.068271751,3.06E-09,47.94300506,-3905.215564
52.3849163,0.543076364,73.05,0.449954763,45.66,0.874377432,0.349247119,2.007802926,0.29581811,0.000169594,0.703992278,2.00E-05,31.16923277,-3905.24676
30.41210069,0.475184805,73.05,0.037023663,45.66,0.447854754,0.382079374,7.41250357,0.027667055,5.18E-06,0.972327766,2.62E-10,15.73002917,-3905.305393
47.12327231,0.513535877,73.05,0.365114727,45.66,0.797461021,0.341226238,2.622607548,0.489763288,4.46E-05,0.510191973,9.79E-08,13.68590173,-3905.360316
29.55848753,0.517668605,73.05,0.009329728,45.66,0.429997763,0.388513539,7.284828936,0.931568708,0.004071267,0.06435984,1.85E-07,9.253795026,-3905.362854
35.37819796,0.451426571,73.05,0.141527329,45.66,0.516819692,0.389070954,3.53539405,0.696510896,0.116356164,0.18654336,0.00058958,23.72637134,-3905.367318
61.59633847,0.511640729,73.05,0.616468763,45.66,0.988469279,0.352123647,2.53E-05,4.63E-06,5.82E-06,0.999169021,0.000820535,71.99760105,-3905.376263
33.73649369,0.483749638,73.05,0.101770659,45.66,0.487424308,0.397856018,7.041941572,0.336646764,4.83E-13,0.229468803,0.433884433,33.32744413,-3905.386854
29.02355705,0.475607722,73.05,0.001647426,45.66,0.459336534,0.341881956,4.877031868,0.999960319,2.68E-09,3.97E-05,2.03E-08,25.33252288,-3905.425963
30.14380921,0.488865103,73.05,0.006389571,45.66,0.403554813,0.475356876,2.01E-06,0.000481503,0.0156478,0.983870205,4.92E-07,57.17459083,-3905.436201
44.80821494,0.513497793,73.05,0.321150683,45.66,0.753698794,0.333511552,3.758309089,0.000638867,0.002116027,0.997237326,7.78E-06,42.45803805,-3905.543203
53.20923627,0.529078718,73.05,0.470716167,45.66,0.858898903,0.398829472,2.701449503,0.288235624,2.87E-05,0.711419044,0.000316599,10.1953953,-3905.544259
43.73166281,0.498381733,73.05,0.281691819,45.66,0.682091067,0.330978897,2.08709942,0.144432849,2.80E-12,0.855567151,2.22E-11,24.19437495,-3905.546457
30.83140209,0.491033221,73.05,0.042466566,45.66,0.439245233,0.391200614,7.100890674,0.067695942,0.043233099,0.889070943,1.66E-08,43.76251001,-3905.55783
38.44361015,0.431794088,73.05,0.20005803,45.66,0.566615191,0.396135318,2.166990072,4.17E-06,9.26E-09,0.999995817,1.21E-11,22.75930898,-3905.558685
49.61765706,0.474177049,73.05,0.395354647,45.66,0.80750346,0.338016308,0.000347366,9.63E-05,2.03E-05,0.99360267,0.006280691,65.31710677,-3905.565285
29.33795475,0.477054591,73.05,0.003618849,45.66,0.413170326,0.407950242,6.406453064,0.281030939,5.43E-11,0.50320474,0.215764321,17.65330801,-3905.580766
32.33192275,0.49105654,73.05,0.066341047,45.66,0.479447555,0.343300761,4.922879095,0.000511056,5.87E-05,0.98057228,0.018857952,41.73692902,-3905.615412
50.11255912,0.524138257,73.05,0.418802141,45.66,0.883292628,0.362463592,1.693779584,0.001096068,1.27E-06,0.998902664,1.49E-11,2.89413513,-3905.641334
31.79986733,0.439934935,73.05,0.078206697,45.66,0.493912951,0.343532264,4.493089389,0.801391443,0.023064238,0.04923348,0.126310839,45.7673387,-3905.752369
46.61236969,0.540572155,73.05,0.322059144,45.66,0.713639262,0.368164805,2.098276019,8.29E-05,0.000161496,0.996827062,0.002928496,10.96521461,-3905.778767
28.94489132,0.461919491,73.05,0.006089204,45.66,0.413321908,0.393656656,5.532558603,0.406442776,0.58562036,0.007798645,0.000138219,37.35591082,-3905.808381
37.45433591,0.505123613,73.05,0.164285579,45.66,0.536182838,0.392452368,3.705385129,0.076579846,5.33E-06,0.923414823,1.27E-09,15.75068663,-3905.80893
29.95631345,0.50406029,73.05,0.00679593,45.66,0.390209545,0.431872128,6.756624277,0.047115001,0.005382121,0.947493074,9.80E-06,27.60136605,-3905.813973
30.04499674,0.508154678,73.05,0.012491707,45.66,0.44511856,0.3497476,6.540022202,3.15E-08,5.58E-06,0.999994383,4.96E-09,57.82334329,-3905.830044
29.12150121,0.489759317,73.05,0.0003782,45.66,0.416803057,0.381281095,7.023413916,0.177389107,0.000777091,0.821833695,1.08E-07,39.57108046,-3905.835241
33.04770427,0.502935388,73.05,0.067443547,45.66,0.481032061,0.3518127,5.550484822,0.11883081,1.48E-11,0.759628699,0.121540491,40.38464499,-3905.849453
34.36406601,0.529253949,73.05,0.093067079,45.66,0.497821482,0.368289679,6.038168071,0.053971089,0.00257059,0.934406555,0.009051766,25.61138153,-3905.898558
31.9097501,0.498693721,73.05,0.052602295,45.66,0.455727412,0.358653422,6.433481318,0.007844996,0.001422205,0.990732743,5.62E-08,40.97838673,-3905.965532
29.57820375,0.502026252,73.05,0.001943524,45.66,0.421663247,0.397497553,5.682707643,0.117416587,5.73E-13,0.171697594,0.710885819,18.03480143,-3905.987058
29.92384795,0.430662087,73.05,0.033596063,45.66,0.470818607,0.375204891,6.103073547,0.008763281,0.001294292,0.989942278,1.49E-07,15.00563366,-3905.99748
45.74861807,0.498085569,73.05,0.326794741,45.66,0.691806015,0.355671241,2.010960395,0.05804758,0.00015204,0.928084096,0.013716283,47.56062499,-3906.001967
29.08886267,0.470726862,73.05,0.001291375,45.66,0.421344344,0.383500594,4.439695459,0.000584181,0.107603551,0.161908763,0.729903505,31.76212487,-3906.005551
46.97140395,0.532064995,73.05,0.316155021,45.66,0.713592535,0.339576198,0.982352182,0.982420929,0.000570275,0.010208587,0.006800209,25.33121342,-3906.05647
57.33585416,0.506277556,73.05,0.537261474,45.66,0.958309799,0.354298605,2.13E-05,0.025839033,2.40E-05,0.974136084,8.44E-07,60.10270443,-3906.129379
30.1913865,0.484629222,73.05,0.029307639,45.66,0.432605843,0.399744707,6.633707004,0.998105559,0.001735504,7.29E-05,8.60E-05,16.91269086,-3906.159027
37.01497728,0.493814434,73.05,0.153882242,45.66,0.51809729,0.391095865,5.228635876,8.60E-06,1.13E-06,0.999990275,2.38E-09,24.62120585,-3906.159182
42.52228569,0.442675465,73.05,0.267492115,45.66,0.636556152,0.345986962,1.158654127,0.64988628,2.88E-07,0.350113355,7.72E-08,64.02227774,-3906.188582
42.39922683,0.502404854,73.05,0.266839485,45.66,0.689585274,0.322638774,3.08084667,0.001496836,0.122666829,0.004808015,0.87102832,23.41577106,-3906.307474
47.6726355,0.473977205,73.05,0.356149708,45.66,0.76389666,0.337004292,7.49E-06,6.18E-05,5.06E-11,0.285058156,0.714880069,48.13944688,-3906.316873
33.61791703,0.516723754,73.05,0.079840605,45.66,0.493915289,0.358009378,4.348445407,0.000928088,9.75E-12,0.836340538,0.162731374,27.95274572,-3906.330844
43.73746855,0.523608762,73.05,0.269567895,45.66,0.642097851,0.371013138,2.163214024,0.006991496,0.002051762,0.92513659,0.065820152,26.64416351,-3906.395028
43.58516277,0.505900084,73.05,0.276465282,45.66,0.652631626,0.359805281,1.850138139,0.663053513,0.004728319,0.332216144,2.02E-06,29.66543596,-3906.430493
44.17661075,0.510242451,73.05,0.286766376,45.66,0.653955065,0.355553287,2.945244991,0.906038923,0.016344635,0.07761402,2.42E-06,34.03707979,-3906.481784
44.81049061,0.500458652,73.05,0.308758636,45.66,0.675346205,0.376160613,2.849390234,0.006409693,0.244460829,0.740264739,0.008864739,25.06524334,-3906.504743
39.96007941,0.483098261,73.05,0.21591326,45.66,0.568422991,0.386838392,3.215731826,0.000263797,0.006859204,0.992876927,7.19E-08,38.8822736,-3906.52754
51.86446779,0.490828633,73.05,0.437447169,45.66,0.87233341,0.362210889,3.35E-06,0.010884482,4.31E-06,0.085794802,0.903316404,20.35235345,-3906.529892
37.55972798,0.508456266,73.05,0.156185312,45.66,0.574966743,0.334357756,2.929285317,0.680778448,3.65E-12,0.319221551,7.60E-10,21.89539366,-3906.532579
49.490405,0.507991012,73.05,0.410218319,45.66,0.863784302,0.322595575,1.611656019,0.699149981,0.000646878,0.299693547,0.000509594,41.28404395,-3906.53804
30.25734997,0.466107137,73.05,0.03766326,45.66,0.480125091,0.361442089,6.788952466,0.000187562,0.001498882,0.968101876,0.03021168,20.06036804,-3906.574586
37.34160593,0.475841225,73.05,0.153037363,45.66,0.564451848,0.355093602,3.61E-08,0.02549096,2.20E-06,0.974505401,1.44E-06,44.01957474,-3906.61247
45.01541127,0.468535824,73.05,0.313878731,45.66,0.708253668,0.353595523,0.001389377,0.010931057,5.51E-12,0.307442739,0.681626203,30.45153077,-3906.617864
33.97834546,0.472927116,73.05,0.109237714,45.66,0.504020457,0.373876499,6.181183177,0.993075411,0.004426802,0.002476623,2.12E-05,30.02313087,-3906.649417
38.03632677,0.501967601,73.05,0.169011314,45.66,0.555976417,0.346005038,2.732445005,0.178289892,0.000827243,0.820882786,7.82E-08,53.03901685,-3906.663516
41.39319206,0.484677481,73.05,0.233982067,45.66,0.621970736,0.367208477,0.000100197,0.016834787,1.87E-12,0.982475108,0.000690105,30.98518829,-3906.670571
29.82786497,0.50509702,73.05,0.01457104,45.66,0.428178225,0.379572781,5.909001011,0.502122335,0.493792908,0.002691655,0.001393101,28.35644249,-3906.684467
48.85544529,0.493777824,73.05,0.38807561,45.66,0.767181699,0.363634677,0.944978228,0.414903578,6.18E-07,0.585089483,6.32E-06,27.6928936,-3906.692341
32.6487512,0.509417095,73.05,0.061672076,45.66,0.489388304,0.33836261,4.307613913,0.581771969,0.000186738,0.418041073,2.20E-07,24.04427283,-3906.747707
33.59018497,0.478238987,73.05,0.098727975,45.66,0.518915656,0.344672905,4.153916663,0.000260958,0.003676595,0.996062447,3.03E-10,62.30200581,-3906.753511
41.34943282,0.484143939,73.05,0.265086652,45.66,0.645343688,0.39117862,4.383191716,0.001728747,1.70E-05,0.998254227,3.77E-09,13.17274121,-3906.770926
34.08107237,0.469911572,73.05,0.097690454,45.66,0.506303381,0.350134391,3.290827413,0.031955997,4.09E-05,0.968003049,9.42E-08,33.56700867,-3906.817085
34.50914038,0.470929507,73.05,0.117745752,45.66,0.51603656,0.358799258,4.588013944,0.000359294,1.60E-11,0.907976714,0.091663993,32.8994602,-3906.85176
48.6106615,0.543512514,73.05,0.374412127,45.66,0.825672371,0.327234849,2.106598794,0.036928429,6.52E-09,0.95417654,0.008895024,32.36869501,-3906.87278
30.38676671,0.516198378,73.05,0.031249693,45.66,0.461944308,0.341113207,6.757768509,4.58E-06,3.29E-06,0.999992117,1.65E-08,38.71801306,-3906.896172
44.41465917,0.535298915,73.05,0.297488209,45.66,0.692057167,0.343746672,3.87190332,0.000659051,0.000747151,0.998198293,0.000395505,36.28356056,-3906.904585
35.17416876,0.482932306,73.05,0.121012711,45.66,0.486399138,0.40010366,4.613562163,0.630896166,0.002604843,0.366445882,5.31E-05,29.4279338,-3906.923354
39.0070571,0.493667406,73.05,0.196850163,45.66,0.574226172,0.365807653,3.855343481,0.041725426,0.847359912,0.063397031,0.047517631,40.22949248,-3906.946232
28.69025836,0.454660141,73.05,0.004542311,45.66,0.445779914,0.358730201,4.700119945,0.025362939,1.52E-05,0.974621732,1.60E-07,21.40858272,-3907.095202
30.0364095,0.515432426,73.05,0.003494941,45.66,0.419426074,0.381190486,7.660138896,0.000258464,0.000122524,0.999618015,9.97E-07,29.78238388,-3907.1369
38.24606409,0.498048975,73.05,0.174280099,45.66,0.549328142,0.373791807,3.718208431,0.359846623,9.49E-06,0.63960247,0.000541417,20.62770434,-3907.147882
43.76586132,0.494104048,73.05,0.283547304,45.66,0.669697903,0.347172463,2.651420597,7.50E-06,1.21E-07,0.999992382,5.51E-10,32.8505787,-3907.149268
40.20614873,0.505556262,73.05,0.211453499,45.66,0.629516746,0.337118635,3.159513759,0.008398127,5.27E-06,0.991539971,5.66E-05,19.0633724,-3907.16262
28.79058565,0.483752651,73.05,0.000178074,45.66,0.40722625,0.405897295,5.499936888,0.051070725,1.29E-13,0.001192555,0.94773672,28.16811722,-3907.204472
47.6551348,0.513213621,73.05,0.349798407,45.66,0.755320837,0.335761817,1.02954122,0.187536986,4.13E-11,0.801120079,0.011342935,44.08762459,-3907.234589
48.38837158,0.463684147,73.05,0.385539351,45.66,0.788650812,0.340504643,0.915933543,0.798349906,1.35E-06,0.104016916,0.097631833,45.02941636,-3907.253216
40.19190553,0.50627169,73.05,0.224733106,45.66,0.661238865,0.3308631,3.585404644,5.81E-05,4.53E-05,0.096050395,0.903846187,13.20006028,-3907.260669
31.51106024,0.47349231,73.05,0.046624538,45.66,0.456020446,0.378879433,3.940439759,0.99572984,0.004017041,5.82E-05,0.000194881,24.6383318,-3907.285345
41.96416223,0.486704352,73.05,0.265581361,45.66,0.658623854,0.338356801,2.362246424,6.80E-07,1.28E-05,0.996439624,0.003546864,39.21816869,-3907.303615
45.3735044,0.471984576,73.05,0.334073582,45.66,0.723042287,0.363722627,2.650480209,0.044905747,9.33E-12,0.946876326,0.008217927,13.49249674,-3907.341819
29.12172109,0.511007737,73.05,0.00275364,45.66,0.45376829,0.353883224,8.206852778,6.52E-06,2.03E-05,0.999973112,7.96E-08,35.12209814,-3907.35351
42.6051513,0.45427977,73.05,0.281733638,45.66,0.651438344,0.368261196,2.281164669,0.000801588,0.000645393,0.998552924,9.43E-08,31.50546248,-3907.355548
47.05610675,0.499685615,73.05,0.372442129,45.66,0.798834497,0.338704258,2.107379802,0.998377473,5.15E-07,0.001621887,1.25E-07,46.1173706,-3907.398398
30.16736505,0.495770871,73.05,0.016717559,45.66,0.4266124,0.377404296,6.701865525,0.319047552,0.013381175,0.55040089,0.117170383,26.3081754,-3907.401135
48.72487766,0.528487933,73.05,0.380137308,45.66,0.855578556,0.321662688,0.000488138,0.005480439,2.60E-11,0.751822432,0.242697129,34.0539187,-3907.419899
43.89394189,0.491605374,73.05,0.299096042,45.66,0.696436673,0.346288215,2.987748098,0.965191255,4.81E-06,0.034803883,5.51E-08,24.68827667,-3907.454632
42.87605054,0.496024204,73.05,0.285756426,45.66,0.696044706,0.343658213,3.071860252,0.551311395,0.01912291,0.428892944,0.00067275,14.26653251,-3907.459827
34.07991921,0.489379874,73.05,0.093317092,45.66,0.476330255,0.400605717,3.254988037,0.885395939,4.76E-05,0.114439549,0.000116939,28.03935213,-3907.516618
42.1360429,0.490121615,73.05,0.235942348,45.66,0.603469741,0.362005054,2.472363106,0.783717429,0.195377232,0.013565483,0.007339856,14.03648718,-3907.538197
29.82347221,0.46459316,73.05,0.023994941,45.66,0.423335706,0.398673836,6.241904332,0.296707547,5.93E-09,0.703292447,2.45E-10,25.02574111,-3907.55414
29.72271367,0.489867776,73.05,0.008582711,45.66,0.427772312,0.373951693,5.824135929,0.821022878,0.000308705,0.178667796,6.21E-07,23.5620957,-3907.599552
46.81643753,0.463970335,73.05,0.341140659,45.66,0.680028974,0.386415562,2.46E-05,0.03281134,3.67E-10,0.425109179,0.54207948,28.081886,-3907.620313
29.85040878,0.499678629,73.05,0.004651484,45.66,0.418745147,0.378460215,5.303311295,0.017285265,0.00107734,0.981635438,1.96E-06,18.77191472,-3907.669291
39.61639207,0.477243499,73.05,0.217910141,45.66,0.605402546,0.362076098,3.122523992,0.081844605,0.913158075,0.000563736,0.004433584,26.28567082,-3907.718479
28.52355942,0.481737897,73.05,7.42E-05,45.66,0.43215964,0.376778189,9.909414476,0.011811376,0.000122128,0.988066496,1.37E-10,23.72244402,-3907.754618
29.2358096,0.501401123,73.05,0.001359612,45.66,0.4071885,0.398582724,8.085912337,9.91E-06,2.62E-05,0.999895884,6.80E-05,35.61441001,-3907.804407
44.37373419,0.521033297,73.05,0.299437852,45.66,0.681982071,0.357263594,3.018982617,0.360284882,1.24E-10,0.315662399,0.324052719,14.74251356,-3907.822395
34.39784282,0.511313067,73.05,0.092349153,45.66,0.497914556,0.358916983,4.026627293,0.027682402,8.83E-07,0.972316688,2.74E-08,32.46164374,-3907.839637
31.66169253,0.49311358,73.05,0.044772661,45.66,0.44588018,0.373771308,6.089864347,0.00018873,0.000313991,0.999063395,0.000433884,39.20775215,-3907.875729
29.50040463,0.493852109,73.05,0.018917976,45.66,0.406926465,0.419719761,9.124565736,0.845392698,2.41E-09,0.154607297,2.69E-09,29.40714523,-3907.883195
52.25626858,0.515826926,73.05,0.434345282,45.66,0.760106145,0.386814337,1.417292221,0.392141934,2.68E-12,0.591534211,0.016323855,66.37360124,-3907.889894
40.00466837,0.499586168,73.05,0.20723272,45.66,0.607135557,0.334089081,3.075949649,0.016860855,0.00260405,0.978965074,0.001570021,33.18705234,-3907.93417
39.08463912,0.456603408,73.05,0.220970694,45.66,0.595080946,0.382384812,4.316056345,0.000259925,2.62E-05,0.995060554,0.004653283,20.36286795,-3907.953302
40.80293091,0.526252015,73.05,0.219069338,45.66,0.580701284,0.380346578,4.035036304,0.987015689,0.001436369,0.011516287,3.17E-05,29.84524952,-3907.979967
29.84115241,0.501415168,73.05,0.019342046,45.66,0.468932706,0.342476392,5.889246351,0.974844786,0.023849191,0.001123133,0.00018289,32.27127106,-3907.982729
49.54406457,0.460536546,73.05,0.401767558,45.66,0.775364979,0.369988569,0.007975056,0.838263908,9.68E-07,0.161731985,3.14E-06,44.41280602,-3907.987354
41.01116013,0.475966174,73.05,0.239462108,45.66,0.624787002,0.356992458,2.627238755,0.902019067,1.02E-13,0.097980933,1.12E-10,41.09661248,-3907.988906
31.69301212,0.49053383,73.05,0.043184163,45.66,0.417516379,0.398757504,5.419356188,0.008429595,0.010929109,0.980641294,2.14E-09,48.2408891,-3908.013335
28.51788774,0.497829076,73.05,0.002703503,45.66,0.43219484,0.373056583,8.15464615,3.74E-06,3.21E-05,0.999964125,1.29E-10,41.35309546,-3908.019974
50.15338887,0.534988491,73.05,0.400784363,45.66,0.777036965,0.356275514,2.748244371,0.707933709,0.00063783,0.291388398,4.01E-05,24.82120775,-3908.125037
41.92803945,0.485158989,73.05,0.250332732,45.66,0.649623543,0.331254347,1.507472504,0.00287454,2.56E-06,0.997122081,8.19E-07,55.02743498,-3908.132896
38.39277798,0.468681872,73.05,0.190807311,45.66,0.578871023,0.346826081,3.46400111,0.001032477,0.000121989,0.998845371,1.63E-07,27.93662291,-3908.133974
32.65610941,0.52522527,73.05,0.054419948,45.66,0.457009521,0.372470481,6.54687195,1.27E-05,9.35E-13,0.93902941,0.060957932,39.76031195,-3908.149211
48.38226612,0.457518908,73.05,0.383738156,45.66,0.801957943,0.334793582,1.317487341,0.977034247,1.09E-05,0.022954881,6.34E-09,37.85839107,-3908.166093
55.45978786,0.538551467,73.05,0.507048608,45.66,0.951475658,0.341209955,0.716407234,0.466958477,0.053514973,0.479487069,3.95E-05,47.95727673,-3908.306723
40.12033964,0.463034226,73.05,0.228463097,45.66,0.619459771,0.346773669,0.000687215,0.00566199,0.00084873,0.993483062,6.22E-06,67.30501681,-3908.332429
47.32254924,0.513567531,73.05,0.354038288,45.66,0.729334346,0.358109482,2.589058387,0.980588789,0.000165709,0.019222775,2.27E-05,27.38085772,-3908.339699
50.15687875,0.510748817,73.05,0.41043691,45.66,0.790346059,0.350462837,2.05952584,0.090227193,8.77E-07,0.909771915,1.48E-08,27.77349182,-3908.40962
36.31120496,0.534274573,73.05,0.135144779,45.66,0.516775109,0.386952009,6.77671125,0.035312584,0.002605801,0.96114553,0.000936085,23.69207595,-3908.447101
51.5116722,0.501811755,73.05,0.421772638,45.66,0.791555202,0.370970159,0.002786152,2.51E-05,5.57E-05,0.996853147,0.003066056,44.91393036,-3908.494664
