R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,spanLogLik,LogLik
72.93388217,0.521502401,73.05,0.798284498,45.66,0.942212687,0.389600643,0.653898656,0.340448446,0.001869013,0.003783885,86.46015809,-4060.670272
63.77115872,0.499683587,73.05,0.65241057,45.66,0.98208287,0.328521999,0.006609985,0.000899355,0.990813346,0.001677314,34.67623631,-4060.81469
54.23044873,0.478630667,73.05,0.474753151,45.66,0.762184086,0.365941681,0.001275259,0.016157126,0.982449631,0.000117984,29.07156442,-4060.886031
71.10558386,0.465391385,73.05,0.801030663,45.66,0.995305261,0.389380645,0.010526126,0.000235519,0.989177599,6.08E-05,83.74946051,-4061.277949
28.794598,0.413044152,73.05,0.006058246,45.66,0.411110062,0.342421107,0.065098044,0.932059346,0.00079423,0.00204838,35.43777893,-4061.520285
63.17010064,0.471007294,73.05,0.658799617,45.66,0.945450049,0.35147556,0.650772929,0.000514335,0.348403126,0.00030961,73.44577507,-4061.561392
46.0911844,0.442720648,73.05,0.329044581,45.66,0.645045368,0.325220317,0.001811189,4.16E-05,0.959179057,0.038968183,58.11651937,-4061.561878
61.86259448,0.530038705,73.05,0.611716601,45.66,0.952476899,0.31974395,0.047696761,0.000229267,0.952073734,2.37E-07,51.1908989,-4061.932205
64.32345819,0.482723294,73.05,0.673316283,45.66,0.968649301,0.331873077,0.00214839,0.001171877,0.996671267,8.47E-06,74.01391097,-4061.97438
55.48409641,0.535486965,73.05,0.50150684,45.66,0.819483647,0.327746729,0.000359146,7.08E-05,0.999384559,0.000185508,71.55279593,-4062.104355
62.4130953,0.489510597,73.05,0.627749823,45.66,0.897494983,0.361970842,0.017833919,2.91E-11,0.354791414,0.627374668,51.6429482,-4062.196675
79.88883474,0.503910741,73.05,0.897401109,45.66,0.910475035,0.469775176,0.002554869,3.63E-05,0.997355782,5.31E-05,47.49384319,-4062.26628
63.09495973,0.478072538,73.05,0.647638408,45.66,0.924280433,0.354955242,0.000755397,5.04E-10,0.0221348,0.977109802,33.85937427,-4062.328987
57.42559087,0.463803495,73.05,0.550822071,45.66,0.920101537,0.313661906,0.045405547,0.413462537,0.538274763,0.002857154,56.78983921,-4062.366329
58.69728644,0.47906244,73.05,0.590089242,45.66,0.996235879,0.308366275,0.784782631,0.005658694,0.209411736,0.000146939,70.55046955,-4062.485879
56.83317902,0.469410995,73.05,0.547994324,45.66,0.887669129,0.337028331,0.000751964,0.000577667,0.975233234,0.023437136,77.96428597,-4062.528381
61.19778721,0.463848427,73.05,0.627010334,45.66,0.957703147,0.32825524,0.002743879,0.0014873,0.995767999,8.22E-07,69.27089272,-4062.602597
52.59455481,0.479071694,73.05,0.448900715,45.66,0.832756254,0.292754281,0.275026161,4.57E-05,0.705810283,0.019117869,46.52127387,-4062.838699
49.99322135,0.46951698,73.05,0.394511685,45.66,0.698626072,0.328191322,0.933335459,0.04424172,2.79E-05,0.022394906,38.31841072,-4062.874835
62.76359723,0.53643779,73.05,0.619529863,45.66,0.93149138,0.318350567,0.835543702,8.13E-06,0.163766532,0.000681631,88.87650246,-4062.918782
48.12620625,0.486622149,73.05,0.373623245,45.66,0.760720694,0.280077827,0.026846782,0.000295266,0.972013881,0.000844071,75.27632142,-4063.193178
72.68677949,0.522745964,73.05,0.781695603,45.66,0.9227835,0.399136383,0.000686194,2.02E-07,0.999138934,0.00017467,59.7637808,-4063.664286
58.82326627,0.448941214,73.05,0.588483289,45.66,0.980266656,0.308241433,0.110846484,1.67E-12,0.888277988,0.000875528,63.13814877,-4063.709778
56.85504825,0.425272039,73.05,0.552243144,45.66,0.859549787,0.345813979,0.334373418,0.000135049,0.665491448,8.43E-08,51.05795497,-4064.077829
64.59709718,0.472516825,73.05,0.68350517,45.66,0.970100539,0.345547628,0.781585999,0.146318048,0.066396278,0.005699675,59.04445638,-4064.175092
58.50626346,0.481651549,73.05,0.553521727,45.66,0.832079639,0.339942037,0.912647995,0.011862578,0.070405377,0.00508405,64.23100935,-4064.179094
62.26086605,0.514583987,73.05,0.612987186,45.66,0.86284786,0.355366475,0.982204114,0.013288361,0.004475368,3.22E-05,53.50626226,-4064.306695
57.68340605,0.465378174,73.05,0.562480022,45.66,0.882396347,0.350728264,0.477065821,0.50498178,9.79E-06,0.017942608,44.58250454,-4064.521649
62.26267297,0.479653842,73.05,0.632669922,45.66,0.95459326,0.331652459,0.000912281,2.36E-06,0.999084223,1.14E-06,32.94117247,-4064.626072
55.81875756,0.47903363,73.05,0.518380426,45.66,0.889771061,0.314689599,0.232667147,1.56E-10,0.689813852,0.077519001,24.73853487,-4064.703113
55.84607893,0.43779466,73.05,0.516978918,45.66,0.855424387,0.316194214,0.006443988,0.0013541,0.992157549,4.44E-05,59.24272756,-4064.85111
61.22413897,0.433180049,73.05,0.637266955,45.66,0.987091737,0.323551774,0.003715594,0.00132894,0.984811317,0.010144149,67.58942498,-4064.862389
65.17573871,0.465109773,73.05,0.667161671,45.66,0.878732358,0.368224205,6.36E-05,4.43E-06,0.99993001,1.96E-06,78.67165172,-4064.877333
46.35618611,0.46613143,73.05,0.322742343,45.66,0.643086127,0.322297753,0.213984958,0.006074361,0.778410587,0.001530094,24.69540273,-4065.243247
55.79474364,0.478355625,73.05,0.522572235,45.66,0.875715857,0.321657289,0.018169422,0.002343041,0.978443965,0.001043572,25.08625589,-4065.319401
62.06978668,0.479003781,73.05,0.633681017,45.66,0.96589177,0.321030906,0.961116877,1.30E-08,0.038870952,1.22E-05,46.41579882,-4065.484521
66.22482519,0.517707383,73.05,0.687455347,45.66,0.949548952,0.346386106,0.008658287,9.70E-05,0.99124458,1.12E-07,51.2836045,-4065.532069
40.54267429,0.465198674,73.05,0.208478139,45.66,0.591435648,0.282170711,0.970230866,0.029258956,0.000509268,9.11E-07,71.18503235,-4065.631505
52.25774943,0.443790669,73.05,0.44017813,45.66,0.76828329,0.318550422,6.66E-05,0.092678785,0.907147409,0.000107215,54.84370168,-4065.688896
60.6724848,0.50028803,73.05,0.606123964,45.66,0.976770685,0.314421785,0.011488603,9.15E-05,0.988313218,0.00010667,32.87631525,-4065.963874
54.81057368,0.46328109,73.05,0.503548923,45.66,0.815200916,0.348498404,0.062351396,0.032373388,0.905217149,5.81E-05,27.16317376,-4066.031067
67.09158837,0.479871716,73.05,0.714078781,45.66,0.970133806,0.349583717,0.997293326,0.001952148,0.000370578,0.000383949,32.94945509,-4066.365358
30.01498636,0.487717609,73.05,0.001224691,45.66,0.446632311,0.302672839,0.14525522,0.000326633,0.852818018,0.00160013,32.0195509,-4066.430361
70.10663082,0.504911374,73.05,0.763813096,45.66,0.990170658,0.364335053,0.000749788,0.001315767,0.985334872,0.012599573,38.00841521,-4066.68026
60.61162933,0.479247343,73.05,0.604114503,45.66,0.923871567,0.323687999,0.461964262,0.319457429,0.005064857,0.213513451,11.8097439,-4066.846109
71.84997781,0.519884127,73.05,0.782308798,45.66,0.994863066,0.366577918,0.23094761,0.018060499,0.742636577,0.008355314,39.36009186,-4066.929931
58.12177868,0.479071179,73.05,0.584757914,45.66,0.953708654,0.322670228,0.383724656,0.09236337,0.450307406,0.073604568,75.86701433,-4066.93268
60.4967207,0.459882867,73.05,0.600923142,45.66,0.87967618,0.360148632,0.027704234,0.032355863,0.939673053,0.000266849,38.6051721,-4067.021595
54.16774594,0.456547,73.05,0.502404095,45.66,0.912626371,0.304075719,0.007487127,3.91E-05,0.992473689,6.65E-08,37.15613812,-4067.240266
61.26778828,0.497055456,73.05,0.604201197,45.66,0.914463668,0.317764175,0.090458771,1.13E-05,0.909512433,1.75E-05,85.25524728,-4067.573576
63.15612905,0.505657774,73.05,0.639429751,45.66,0.971227073,0.319687349,0.956320238,0.036421973,0.004268375,0.002989415,71.29320582,-4067.707006
61.37894693,0.46576743,73.05,0.637969118,45.66,0.97845063,0.33228429,0.000889595,5.01E-05,0.999010253,5.01E-05,67.30233094,-4067.783568
52.54919595,0.418000187,73.05,0.466321915,45.66,0.816090632,0.314756328,0.000121182,0.000229774,0.999640887,8.16E-06,52.51391133,-4067.849013
30.06651194,0.448049362,73.05,0.000267568,45.66,0.407027377,0.327760222,0.024215984,0.00273464,0.972976308,7.31E-05,25.72387065,-4067.987524
81.83426469,0.541054531,73.05,0.919378486,45.66,0.923872838,0.46407253,0.015102008,1.41E-06,0.981689118,0.00320746,68.72388043,-4068.132598
62.30043425,0.476371727,73.05,0.644144669,45.66,0.929984462,0.353022986,0.998906113,0.000398546,0.00067793,1.74E-05,25.56591157,-4068.276346
60.29321656,0.478730387,73.05,0.599396994,45.66,0.955676271,0.317744009,1.53E-05,0.029932364,0.877491668,0.092560639,111.2387689,-4068.432393
60.89007356,0.442187355,73.05,0.616472137,45.66,0.878382803,0.369886889,0.020333712,0.95504524,0.003307644,0.021313404,40.74813222,-4068.685568
52.15930242,0.458327881,73.05,0.454255642,45.66,0.788744597,0.319250783,0.99644112,0.002863056,0.000660298,3.55E-05,40.41770202,-4068.809734
61.14073865,0.466467904,73.05,0.610253288,45.66,0.918263811,0.326288514,0.144886277,0.173800901,0.680235139,0.001077683,49.38920063,-4068.887476
59.77615467,0.485773102,73.05,0.596919091,45.66,0.973257024,0.3113543,0.023703516,2.99E-05,0.975558983,0.000707561,46.65598258,-4069.48729
53.17888487,0.487876443,73.05,0.470928632,45.66,0.854238979,0.286587393,0.741613379,0.223662088,0.034173378,0.000551155,52.31998663,-4069.666824
47.33677575,0.457458182,73.05,0.359613542,45.66,0.743257038,0.264852854,0.042911772,0.00177016,0.952550077,0.002767991,148.2168694,-4069.831223
47.68349919,0.495992552,73.05,0.346479691,45.66,0.67854488,0.322528244,0.010500617,0.001180054,0.988180196,0.000139133,35.37659451,-4069.877709
68.02666863,0.478096899,73.05,0.741002083,45.66,0.957812684,0.376094662,0.00104505,3.13E-07,0.995090584,0.003864053,60.35210378,-4069.926521
57.65101677,0.43924557,73.05,0.567204769,45.66,0.884200405,0.358242769,0.941364257,0.00034883,0.058261632,2.53E-05,35.20044579,-4070.038059
62.54097297,0.483914706,73.05,0.644829186,45.66,0.90570451,0.357835647,0.00060385,0.011558197,0.621739611,0.366098342,73.25586447,-4070.139139
58.2609903,0.475298173,73.05,0.569600253,45.66,0.979102303,0.290855015,0.979346575,0.010151712,0.010494449,7.26E-06,106.767187,-4070.564793
57.23074018,0.477107056,73.05,0.547189565,45.66,0.87402981,0.334703815,0.349846928,0.643951797,0.001131444,0.00506983,34.15936933,-4070.762123
40.81707278,0.468171896,73.05,0.235267591,45.66,0.586106951,0.313091675,0.037354829,4.35E-07,0.962644706,2.98E-08,51.51568612,-4071.051741
61.55804965,0.500311679,73.05,0.599954068,45.66,0.889658301,0.329358123,0.840015397,0.000676142,0.159305781,2.68E-06,37.89289234,-4071.152857
59.76841883,0.508782937,73.05,0.570364352,45.66,0.90225243,0.30365642,0.032874818,0.672621123,0.069509257,0.224994801,115.3715365,-4071.296805
59.16153538,0.47842573,73.05,0.560571664,45.66,0.843479637,0.344230825,0.998251379,0.001709232,4.07E-07,3.90E-05,65.65082056,-4071.607437
64.24196714,0.481516594,73.05,0.664212328,45.66,0.952090633,0.336259212,0.005820867,0.000512146,0.993587531,7.95E-05,50.17147035,-4072.196643
59.30635975,0.499604839,73.05,0.574922747,45.66,0.949384184,0.298886005,0.022711588,0.000117389,0.977167802,3.22E-06,109.0343336,-4072.253474
53.6519239,0.471399362,73.05,0.491354396,45.66,0.887519879,0.292187097,0.101241724,0.085678888,0.776308607,0.036770781,96.66984573,-4072.295016
65.65964586,0.524623145,73.05,0.669103571,45.66,0.889040972,0.359024981,0.812122942,0.010622516,0.177103987,0.000150556,101.2414031,-4072.634204
59.84587558,0.475640345,73.05,0.591061806,45.66,0.954098855,0.299230982,0.0003055,1.94E-05,0.999674316,7.39E-07,107.9898252,-4072.643222
64.17604451,0.486006118,73.05,0.648944294,45.66,0.919323942,0.317544215,0.008930152,4.32E-05,0.990650944,0.000375743,117.5473189,-4072.899353
55.32881193,0.501882651,73.05,0.484620252,45.66,0.773047073,0.342732321,0.000758721,1.13E-05,0.997462242,0.00176771,24.32970667,-4073.263646
63.6208547,0.501443688,73.05,0.666675823,45.66,0.991597978,0.327953534,0.522858694,0.001047968,0.475994671,9.87E-05,78.02396377,-4073.508023
57.01733901,0.498086574,73.05,0.519592293,45.66,0.82779361,0.321900896,0.066071848,6.89E-05,0.932325276,0.00153398,58.26946948,-4073.5921
28.8521937,0.408490001,73.05,0.002342536,45.66,0.361650048,0.403837515,0.024510951,0.000280052,0.975152064,5.69E-05,33.38778349,-4073.87623
54.4779235,0.532845132,73.05,0.454273965,45.66,0.798923698,0.308416044,0.008785042,0.004527926,0.968797069,0.017889962,28.23296874,-4074.627578
73.43263708,0.481647295,73.05,0.823075812,45.66,0.937709906,0.425185293,0.1440488,5.27E-05,0.851027399,0.004871089,74.55166928,-4074.732725
49.99180298,0.466217468,73.05,0.403493288,45.66,0.761277552,0.295817974,0.001105769,0.109089241,0.889783971,2.10E-05,93.58749471,-4074.765283
73.21536569,0.511597915,73.05,0.801589742,45.66,0.999311208,0.344437051,0.127316895,0.813931247,0.040954806,0.017797052,95.40350448,-4074.954397
48.81846436,0.450706616,73.05,0.396632969,45.66,0.769270445,0.289365834,0.001071415,0.029559302,0.91609077,0.053278512,97.2647981,-4074.961089
58.02738089,0.498791355,73.05,0.545934075,45.66,0.870156051,0.32084094,0.281980844,0.6291603,9.29E-05,0.088765972,45.34433234,-4075.070465
67.18476902,0.483381191,73.05,0.727317891,45.66,0.994953583,0.352448617,0.058404641,0.018403873,0.922946193,0.000245293,59.83498339,-4075.209461
63.88028613,0.492309153,73.05,0.642666633,45.66,0.897472682,0.348641856,0.063336185,0.931337002,7.71E-05,0.00524971,35.02443626,-4075.293438
60.60147184,0.460852102,73.05,0.615670635,45.66,0.928568473,0.343974596,0.028879925,0.001006812,0.969724942,0.00038832,36.82932697,-4075.543326
65.83913403,0.528241014,73.05,0.675491686,45.66,0.95153964,0.342624715,0.844963559,0.101965843,0.051157004,0.001913595,35.9225002,-4075.701122
64.29575083,0.515862584,73.05,0.643221751,45.66,0.918687755,0.331982801,0.014893278,9.91E-05,0.984999597,8.07E-06,49.771927,-4075.835186
63.5276705,0.485380647,73.05,0.648733605,45.66,0.96711395,0.304773791,0.045334646,1.07E-05,0.95465459,1.76E-08,73.5363257,-4075.94604
63.03637738,0.500809345,73.05,0.648353626,45.66,0.970583429,0.334870866,0.234291211,0.612250948,0.146660877,0.006796963,27.22989434,-4076.084332
52.41334077,0.479099155,73.05,0.439328466,45.66,0.750408447,0.312180212,0.095634276,6.29E-05,0.897741589,0.006561251,78.71118571,-4076.451941
55.54869935,0.468249688,73.05,0.503415842,45.66,0.81416946,0.314302319,0.527423695,0.02659937,0.439527775,0.006449161,78.88866819,-4076.467864
65.83984415,0.482519761,73.05,0.685574383,45.66,0.962691862,0.325804125,0.316375044,0.667653564,0.000878223,0.015093169,60.84041163,-4076.503591
49.89100891,0.427914277,73.05,0.415662594,45.66,0.746720533,0.317213747,0.000787454,0.000998503,0.998188189,2.59E-05,41.20054151,-4076.746109
62.40908275,0.52281585,73.05,0.587962587,45.66,0.784471593,0.377617208,6.62E-05,0.00321459,0.996364327,0.000354862,47.17075748,-4076.762705
68.33550085,0.51545999,73.05,0.725672469,45.66,0.986274786,0.3437019,0.704164491,1.74E-06,0.295833754,1.49E-08,43.47234898,-4076.815132
67.13767155,0.468007827,73.05,0.706064532,45.66,0.906151691,0.373933012,0.024240683,5.58E-12,0.96932047,0.006438848,69.6710668,-4076.870804
65.32828345,0.47485268,73.05,0.676501028,45.66,0.897851092,0.350981902,0.534241144,0.056808669,0.408791172,0.000159015,66.46634247,-4076.947219
65.53536584,0.516270142,73.05,0.674633833,45.66,0.982239173,0.31095793,0.526109318,0.030500365,0.439833112,0.003557205,52.90791709,-4077.010025
65.51917836,0.484853363,73.05,0.684269767,45.66,0.983822472,0.327667167,0.9651161,8.12E-13,0.033507214,0.001376686,20.9161348,-4077.122682
55.37714293,0.444402266,73.05,0.527600161,45.66,0.886835359,0.311893857,0.485822813,0.380756128,0.131192782,0.002228277,89.642745,-4077.680842
62.31644588,0.491282713,73.05,0.639868556,45.66,0.943493384,0.340232679,0.051650945,5.00E-07,0.948284291,6.43E-05,40.02812503,-4077.713663
61.96930242,0.461077269,73.05,0.631413863,45.66,0.944883698,0.331037318,0.02056944,3.60E-05,0.979254303,0.000140273,62.42172397,-4078.041365
62.07349236,0.498516819,73.05,0.634987724,45.66,0.988537922,0.319268653,0.949458594,9.86E-06,0.050531507,3.77E-08,20.28426361,-4078.20572
57.48055098,0.446318145,73.05,0.554313117,45.66,0.890568578,0.313813707,1.94E-05,3.36E-05,0.999946821,1.80E-07,50.60345786,-4078.284078
64.6608856,0.452221574,73.05,0.690101068,45.66,0.97072157,0.348475828,0.000127614,0.999860376,9.76E-06,2.25E-06,41.85237747,-4078.290205
63.03535438,0.459791986,73.05,0.646830923,45.66,0.870996737,0.37687222,0.002086332,0.000286651,0.997349362,0.000277655,79.23160356,-4078.430941
69.21255193,0.503301087,73.05,0.746636815,45.66,0.937284208,0.383016661,0.012038108,3.90E-12,0.978143721,0.009818171,34.27569477,-4078.65791
61.24895934,0.509221239,73.05,0.610882999,45.66,0.927314961,0.325007455,0.962882594,2.32E-12,0.035449668,0.001667738,54.05952059,-4078.850779
31.55961924,0.407040568,73.05,0.062176072,45.66,0.489965534,0.30110367,0.007739637,6.21E-07,0.992259686,5.57E-08,78.36535573,-4078.860262
58.75949732,0.456846195,73.05,0.572567606,45.66,0.876267625,0.341581117,0.629553336,0.029332759,0.335529855,0.005584049,75.62156905,-4078.961518
56.5889996,0.513753263,73.05,0.539964287,45.66,0.951095204,0.294138254,0.892786132,0.018518111,0.088683537,1.22E-05,36.01040649,-4078.995712
65.17698462,0.481184633,73.05,0.680562769,45.66,0.91927082,0.348853533,0.001080201,0.000526776,0.998392978,4.50E-08,103.0103544,-4078.996211
62.65667296,0.525749182,73.05,0.627589559,45.66,0.98430374,0.296062431,0.875463256,0.003411419,0.120753157,0.000372168,59.25385375,-4079.059409
65.91257306,0.484931229,73.05,0.70103364,45.66,0.992859512,0.342346925,0.001955507,0.000385627,0.997647421,1.14E-05,55.60782127,-4079.190436
50.14497827,0.506170881,73.05,0.396454821,45.66,0.746789417,0.287991173,0.522926588,0.058602482,0.416747222,0.001723708,92.02515538,-4079.275736
29.3180372,0.405532588,73.05,0.00659342,45.66,0.405507556,0.341723088,0.066540526,0.24954627,0.670968478,0.012944726,60.11933604,-4079.302612
30.42118726,0.4710791,73.05,0.011562116,45.66,0.465096839,0.281857748,0.081740252,0.000888413,0.916461839,0.000909497,62.32750165,-4079.332731
54.8823709,0.489170652,73.05,0.516578671,45.66,0.970959349,0.278646696,0.179424977,6.79E-12,0.819281595,0.001293428,21.38665076,-4079.714665
70.36136667,0.504034321,73.05,0.75640899,45.66,0.951199501,0.355420694,0.178136289,0.602385948,0.098705738,0.120772025,83.78081333,-4079.823365
64.84555257,0.4781279,73.05,0.692749295,45.66,0.96397495,0.359326266,0.002170061,4.05E-05,0.99776647,2.30E-05,44.14374518,-4079.827207
58.94873693,0.470338206,73.05,0.572143055,45.66,0.906550157,0.314428615,0.932941659,0.054446058,0.000664769,0.011947514,50.17545449,-4080.308642
57.90920878,0.495084068,73.05,0.549367987,45.66,0.878391834,0.324002874,5.90E-06,0.008151384,0.991842555,1.58E-07,27.92188391,-4080.316679
57.99339728,0.45285741,73.05,0.583504779,45.66,0.976113001,0.311666185,0.570893636,0.350136646,0.07317983,0.005789888,62.89308047,-4080.601716
64.41291063,0.512349763,73.05,0.672784451,45.66,0.929447006,0.350553205,0.002249014,4.83E-12,0.211296498,0.786454488,80.93622988,-4080.700391
56.79324929,0.45121488,73.05,0.532475072,45.66,0.847990637,0.3281375,0.033084037,0.00647533,0.960215467,0.000225166,60.30499904,-4080.829195
54.35398488,0.491819867,73.05,0.482168547,45.66,0.822602421,0.310458799,0.191298424,0.019989483,0.137160075,0.651552017,39.14969547,-4080.93013
54.47971618,0.495029581,73.05,0.478360063,45.66,0.804661718,0.312730506,0.002831833,0.011068582,0.98608546,1.41E-05,88.23546145,-4081.579425
52.11664334,0.489249818,73.05,0.450214038,45.66,0.786792746,0.3186972,0.01437748,0.000415987,0.982473736,0.002732798,40.07457029,-4081.640445
66.02046924,0.4504687,73.05,0.697167431,45.66,0.936138199,0.358034086,0.106882001,0.000645297,0.892459753,1.29E-05,57.62231823,-4081.762313
55.08217048,0.475520625,73.05,0.511506051,45.66,0.827501564,0.336449305,0.000163267,0.000203226,0.95793929,0.041694217,29.0000969,-4081.93876
61.32164931,0.464032065,73.05,0.638961727,45.66,0.986818715,0.321367442,0.014849485,2.89E-06,0.984881427,0.000266199,119.4519763,-4081.973141
63.6103053,0.507212483,73.05,0.649697776,45.66,0.937130988,0.332372854,0.041165959,0.000672137,0.958161831,7.28E-08,79.87912291,-4082.067531
51.38330386,0.464887386,73.05,0.429099796,45.66,0.77190427,0.307070194,0.016799639,2.04E-12,0.427944252,0.55525611,39.71356312,-4082.185612
29.57031687,0.410363199,73.05,0.021864721,45.66,0.442084185,0.315695688,0.00012169,9.57E-06,0.995545919,0.004322816,13.61756202,-4082.229019
55.24083684,0.469608809,73.05,0.515983978,45.66,0.911633713,0.285224168,0.035088337,1.66E-05,0.964892756,2.27E-06,77.1364375,-4082.320715
58.83312339,0.469492619,73.05,0.564443657,45.66,0.847447433,0.341777939,0.00264372,0.006564995,0.990789942,1.34E-06,45.95284697,-4082.406098
61.69558355,0.517405154,73.05,0.608355472,45.66,0.939920795,0.309497881,0.027697852,0.003314429,0.968888055,9.97E-05,46.98598498,-4082.407922
54.09836495,0.447176033,73.05,0.485095968,45.66,0.833550628,0.304089708,0.044909811,1.43E-06,0.955088682,7.93E-08,65.39479422,-4082.550218
28.79684897,0.388649757,73.05,0.001684058,45.66,0.382780006,0.359193602,0.223601046,0.215990914,0.56038947,1.86E-05,68.81036308,-4082.720219
58.30885429,0.444926983,73.05,0.58086159,45.66,0.969362285,0.314001208,0.997227664,3.69E-05,0.002697696,3.78E-05,38.05617118,-4083.24268
61.13925797,0.472322966,73.05,0.614216212,45.66,0.904246665,0.334919992,0.994985508,2.38E-05,0.00498965,1.08E-06,69.35264631,-4083.446182
68.22898997,0.493422583,73.05,0.727444633,45.66,0.961431393,0.345736567,0.115460525,2.69E-06,0.884536147,6.34E-07,59.30644774,-4083.69349
62.42635523,0.465031556,73.05,0.642381956,45.66,0.872256291,0.380532308,0.041264609,0.943966152,0.014227469,0.000541771,57.56001164,-4083.788454
61.00868012,0.489037504,73.05,0.612225006,45.66,0.883671382,0.350227746,0.004729599,0.000116379,0.992306264,0.002847758,76.23708805,-4083.891009
58.92598432,0.494392482,73.05,0.566022889,45.66,0.973897635,0.281457916,0.000948551,1.60E-13,0.998596728,0.000454721,38.02196965,-4084.133193
63.44548359,0.484176666,73.05,0.643561372,45.66,0.928956099,0.335937334,0.341223494,0.000317696,0.653839732,0.004619078,48.23427271,-4084.138948
71.20693858,0.503211087,73.05,0.754168126,45.66,0.882114154,0.404144754,0.205718537,7.59E-06,0.794273846,2.23E-08,42.26783363,-4084.274807
53.98889513,0.498340579,73.05,0.463804691,45.66,0.788537683,0.301498745,0.002154633,2.11E-07,0.99781077,3.44E-05,85.61143524,-4084.5902
66.5178648,0.494217725,73.05,0.704048749,45.66,0.977027785,0.322327691,0.01797299,4.77E-12,0.981069806,0.000957204,70.84385634,-4084.624063
65.33073469,0.499856465,73.05,0.690384611,45.66,0.993037658,0.343093348,0.008199217,0.000774427,0.986892211,0.004134145,41.68405649,-4084.640575
73.94717671,0.494475216,73.05,0.824984188,45.66,0.947223307,0.415466304,0.102449265,0.810502057,0.086750964,0.000297714,37.25757481,-4084.747188
57.48415335,0.469133694,73.05,0.54258784,45.66,0.850694766,0.332037045,0.181131269,1.91E-05,0.81876744,8.22E-05,37.66494489,-4084.848991
61.22158965,0.475175978,73.05,0.604871773,45.66,0.855972396,0.350685077,0.884096521,9.73E-08,0.115877817,2.56E-05,73.9522259,-4085.005819
59.5205251,0.453021138,73.05,0.592094802,45.66,0.978742739,0.30231591,0.979940678,0.019440693,0.000602058,1.66E-05,66.78914048,-4085.280817
55.61519953,0.462951519,73.05,0.504261157,45.66,0.787170256,0.336035477,0.813705683,0.112929916,0.071331658,0.002032743,36.35293682,-4085.384337
60.61749103,0.530326021,73.05,0.58590519,45.66,0.883837675,0.328334892,0.079139702,0.00536698,0.915490048,3.27E-06,67.31099339,-4085.61993
61.83260553,0.426554293,73.05,0.65319851,45.66,0.958128261,0.348992982,0.01742552,9.22E-05,0.982465262,1.71E-05,64.05190935,-4085.673104
47.33195076,0.411818869,73.05,0.360883955,45.66,0.670139502,0.327386879,0.743666089,0.172777273,0.083491742,6.49E-05,48.32081858,-4086.516968
70.60909623,0.526903535,73.05,0.746407577,45.66,0.873678567,0.413360802,6.41E-06,1.08E-05,0.969207447,0.030775318,48.79322043,-4086.724878
55.96980484,0.481444833,73.05,0.504476885,45.66,0.795045579,0.328764071,0.008859636,0.019685437,0.971373096,8.18E-05,110.923667,-4087.021165
62.87673778,0.50525751,73.05,0.629807284,45.66,0.930467566,0.324293538,5.68E-05,7.44E-06,0.961225695,0.038710107,55.42491989,-4087.258435
67.48897871,0.498809998,73.05,0.72477454,45.66,0.999998224,0.334030646,0.101917003,0.890952547,0.000130109,0.00700034,106.1787138,-4087.744404
65.30207585,0.483448741,73.05,0.695882385,45.66,0.968748184,0.342816689,1.01E-05,0.999967226,1.75E-05,5.20E-06,78.48747779,-4087.874561
66.47259133,0.483747548,73.05,0.699474316,45.66,0.98198938,0.323696933,0.281634144,0.707688407,0.006052862,0.004624586,43.37566709,-4087.922657
51.85300884,0.482794938,73.05,0.435036809,45.66,0.808626922,0.280941186,0.959842475,0.032546993,0.006371216,0.001239317,39.787909,-4088.057151
58.59794681,0.469297126,73.05,0.553522057,45.66,0.853848092,0.325457287,0.82569896,0.01488584,0.156504218,0.002910982,38.5719048,-4088.330958
70.1521303,0.509949681,73.05,0.752912046,45.66,0.976725158,0.345178905,0.951939747,0.018256743,0.029720358,8.32E-05,33.32089799,-4088.453944
54.84464796,0.509311995,73.05,0.477760483,45.66,0.799024835,0.312685895,0.004787645,0.268296656,0.01830307,0.708612629,27.2708026,-4088.476754
55.76229414,0.485366449,73.05,0.524255995,45.66,0.930832425,0.281964557,0.999973934,4.66E-06,2.13E-05,1.14E-07,62.25358198,-4088.688013
55.56662155,0.472789522,73.05,0.534955548,45.66,0.953586509,0.289395539,0.595493353,0.000380729,0.402879084,0.001246834,33.28984143,-4088.878562
61.71370472,0.508144213,73.05,0.614441378,45.66,0.93160986,0.310853375,0.075858053,2.12E-06,0.924139802,2.92E-08,83.53552996,-4089.094658
49.14993293,0.471105011,73.05,0.379252568,45.66,0.740873313,0.280051133,0.012542215,0.984979872,0.000784981,0.001692932,81.66372832,-4089.180325
61.58126232,0.50964655,73.05,0.603602849,45.66,0.896729019,0.32703292,0.009286101,0.014302446,0.89859883,0.077812624,52.75666594,-4089.229115
61.97482409,0.504047825,73.05,0.620817753,45.66,0.940099084,0.314392548,0.06881305,9.11E-05,0.931084915,1.10E-05,43.15872786,-4089.886024
62.06717391,0.478155414,73.05,0.613696447,45.66,0.969424172,0.291077851,0.061477035,0.552870903,0.384561362,0.0010907,28.89513066,-4089.896174
67.40889925,0.470045057,73.05,0.737191888,45.66,0.995926968,0.346741645,0.146453454,0.001362642,0.852183895,8.08E-09,127.7748146,-4089.993857
62.40056931,0.467801531,73.05,0.646069687,45.66,0.960389034,0.321288754,0.05364101,9.62E-12,0.541084837,0.405274153,54.40610996,-4090.104067
